logFC	adj.P.Val	Gene names	Protein IDs	SARS_CoV_2
-0.0317596184781159	0.7892417083036333	NOL8	Q76FK4;Q76FK4-4;Q76FK4-2	FALSE
0.029494519650059323	0.7895077903684549	KIF5A	Q12840	FALSE
0.02466280094152448	0.7895077903684549	AVL9	Q8NBF6;Q8NBF6-2	FALSE
0.07950028874554815	0.7895077903684549	E2F5	Q15329;Q15329-2;Q15329-3	FALSE
0.05930028963539773	0.7895077903684549	KBTBD6	Q86V97	FALSE
0.04442818203943794	0.7895077903684549	ARL2BP	Q9Y2Y0;Q9Y2Y0-2	FALSE
0.05293640492287599	0.7899079734035219	GSKIP	Q9P0R6	FALSE
0.021554808190916746	0.7900656222123422	TRMT112	Q9UI30;Q9UI30-2	FALSE
0.023028373419860585	0.7901338211708173	MAP2K3	P46734;P46734-3;P46734-2	FALSE
0.02832347745025885	0.7903293061162653	SPTBN1	Q01082;Q01082-2;P11277;P11277-2;P11277-3	FALSE
0.02710906691784962	0.7908814223212763	CSNK2A2	P19784	FALSE
0.02308834263420665	0.7909173139991873	BCL2L2	Q92843-2;Q92843	FALSE
-0.09927443443414621	0.7909173139991873	ZNF724	A8MTY0;Q86V71	FALSE
-0.06335828867560983	0.7909173139991873	PDCD7	Q8N8D1	FALSE
0.03889744148789162	0.7909173139991873	FDXR	P22570;P22570-7;P22570-3;P22570-4;P22570-5;P22570-2;P22570-6	FALSE
-0.08501254276745475	0.7909173139991873	TRIM13	O60858;O60858-3	FALSE
-0.08501254276745475	0.7909173139991873	TRIM13	O60858;O60858-3	FALSE
-0.08501254276745475	0.7909173139991873	TRIM13	O60858;O60858-3	FALSE
-0.08501254276745475	0.7909173139991873	TRIM13	O60858;O60858-3	FALSE
-0.08501254276745475	0.7909173139991873	TRIM13	O60858;O60858-3	FALSE
-0.08501254276745475	0.7909173139991873	TRIM13	O60858;O60858-3	FALSE
-0.02695183403951056	0.7915331344996246	SNRPC	P09234	FALSE
0.039133343075853665	0.7920715190320539	UTP18	Q9Y5J1	FALSE
-0.0313589676154798	0.7921878256798793	FAM234A	Q9H0X4;Q9H0X4-2	FALSE
0.03259090834659299	0.7925253575094066	RBM25	P49756;P49756-2;P49756-3;P49756-4	FALSE
-0.03898786240846454	0.7925732996048017	POM121C	A8CG34;A8CG34-2;A6NF01;Q6PJE2;Q6PJE2-5	FALSE
-0.03408833178921951	0.7925751495204472	SOD2	P04179;P04179-4;P04179-2;P04179-3	FALSE
0.04220941786181969	0.7933435194575386	RBMS1	P29558;Q6XE24;Q6XE24-3;Q6XE24-4;Q6XE24-5;Q6XE24-2	FALSE
-0.0408944602043951	0.7935062958930548	ERCC1	P07992;P07992-3;P07992-2;P07992-4	FALSE
-0.028059096472226347	0.7940469281998882	PXMP2	Q9NR77	FALSE
-0.025667924912231153	0.7941134348700909	USP19	O94966-7;O94966-6;O94966-5;O94966-3;O94966-4;O94966;O94966-2	FALSE
-0.025667924912231153	0.7941134348700909	USP19	O94966-7;O94966-6;O94966-5;O94966-3;O94966-4;O94966;O94966-2	FALSE
-0.023023329483438396	0.79417827258015	CTNND1	O60716-3;O60716-5;O60716;O60716-2;O60716-7;O60716-8;O60716-4;O60716-6;O60716-11;O60716-13;O60716-9;O60716-10;O60716-16;O60716-15;O60716-12;O60716-19;O60716-21;O60716-14;O60716-17;O60716-18;O60716-23;O60716-24;O60716-20;O60716-22;O60716-27;O60716-29;O60716-31;O60716-25;O60716-32;O60716-26;O60716-28;O60716-30	FALSE
0.023831456054363844	0.79417827258015	PPIL4	Q8WUA2	FALSE
-0.0784980060521831	0.79417827258015	GATM	P50440-2;P50440;P50440-3	FALSE
-0.022360169813923587	0.7947105639521281	LTN1	O94822;O94822-3;O94822-2	FALSE
-0.0663838338580519	0.7947770521792095	MTERF1	Q99551	FALSE
0.02379101784743008	0.7951218872440964	PIP4K2B	P78356;P78356-2	FALSE
-0.07216855551656032	0.7951218872440964	ZNF512B	Q96KM6	FALSE
-0.028466544649360534	0.7954437729561622	DDX59	Q5T1V6;Q5T1V6-2	FALSE
0.024645681571378225	0.7957631466254411	NAA50	Q9GZZ1;Q9GZZ1-2	FALSE
0.09454535641500295	0.7957631466254411	RGP1	Q92546	FALSE
0.035971972086430534	0.7957631466254411	THRAP3	Q9Y2W1	FALSE
0.028801295939965957	0.7965918254445221	MAGI1	Q96QZ7;Q96QZ7-7;Q96QZ7-6;Q96QZ7-2;Q96QZ7-3;Q96QZ7-4;Q96QZ7-5	FALSE
0.03990944927760658	0.7978441046528403	ENO3	P13929;P13929-2;P13929-3	FALSE
0.0679621551114729	0.7982700237341014	LDB1	Q86U70;Q86U70-2;Q86U70-3;O43679-2;O43679;O43679-3	FALSE
-0.03987683979545451	0.7984429837216044	IFT27	Q9BW83;Q9BW83-2	FALSE
-0.022466673604549278	0.7984429837216044	ARAP1	Q96P48;Q96P48-3;Q96P48-1;Q96P48-2;Q96P48-4;Q96P48-7;Q96P48-5	FALSE
-0.0266978497482501	0.7988010460588727	CLEC16A	Q2KHT3-2	FALSE
-0.03127747146870113	0.7988010460588727	SREK1	Q8WXA9-2;Q8WXA9	FALSE
0.05798878027543215	0.7991707086670211	RPL36A	P83881	FALSE
0.023958259776155053	0.7998976971889419	PPIF	P30405;P30405-2	FALSE
-0.050300238580999614	0.8000985892994039	MED31	Q9Y3C7	FALSE
-0.04387167702657588	0.8010934455637656	BRSK2	Q8IWQ3;Q8IWQ3-3;Q8IWQ3-2;Q8IWQ3-5;Q8IWQ3-4;Q8IWQ3-6;Q8TDC3-3	FALSE
0.023540202854424975	0.8012052588720656	IRF2BP2	Q7Z5L9	FALSE
-0.02317364775960907	0.8012052588720656	MITD1	Q8WV92	FALSE
-0.035682933358728255	0.8014017625014076	ACYP1	P07311;P07311-2	FALSE
-0.10294545543978884	0.8015417923961933	ANKRD52	Q8NB46	FALSE
0.025775874688654134	0.8017220248313083	AK6	Q9Y3D8;Q9Y3D8-2	FALSE
0.028549055892357966	0.8017220248313083	DIAPH2	O60879-2;O60879;O60879-3	FALSE
0.0303993762869871	0.8020628687305197	METAP1	P53582	FALSE
-0.03662180606248913	0.8024264926624814	ASXL2	Q76L83;Q76L83-2	FALSE
-0.034552155959027706	0.8030343790789	SMARCAD1	Q9H4L7-2;Q9H4L7;Q9H4L7-3	FALSE
-0.023864050967272243	0.8032858217020744	PRPF40A	O75400;O75400-2	FALSE
0.047545675974352976	0.8037664002619889	COPS8	Q99627;Q99627-2	FALSE
-0.049729276523390605	0.8037664002619889	DNAJB12	Q9NXW2;Q9NXW2-2	FALSE
-0.049729276523390605	0.8037664002619889	DNAJB12	Q9NXW2;Q9NXW2-2	FALSE
-0.049729276523390605	0.8037664002619889	DNAJB12	Q9NXW2;Q9NXW2-2	FALSE
-0.049729276523390605	0.8037664002619889	DNAJB12	Q9NXW2;Q9NXW2-2	FALSE
-0.2094531413783433	0.8040503380573865	FRMD5	Q7Z6J6;Q7Z6J6-2	FALSE
0.041260419301907957	0.8042895246222656	GATC	O43716	FALSE
-0.09191521149480436	0.8045653188538879	ZNF12	P17014;P17014-3;P17014-5;P17014-2;Q96RE9;Q9HCZ1;Q15935;P0CG24;Q2M218;Q96RE9-2;Q96RE9-3;Q2M218-2;Q8NEP9;Q8NEP9-2;Q8NEP9-4	FALSE
0.06061533044887074	0.8045807318657616	FBXO30	Q8TB52	FALSE
0.025833640885034533	0.8048383466016201	NUP214	P35658-2;P35658-5	FALSE
0.025833640885034533	0.8048383466016201	NUP214	P35658-2;P35658-5	FALSE
-0.022442424964826697	0.8053100410866865	SAR1A	Q9NR31;Q9NR31-2	FALSE
-0.022442424964826697	0.8053100410866865	SAR1A	Q9NR31;Q9NR31-2	FALSE
-0.022442424964826697	0.8053100410866865	SAR1A	Q9NR31;Q9NR31-2	FALSE
-0.022442424964826697	0.8053100410866865	SAR1A	Q9NR31;Q9NR31-2	FALSE
-0.022442424964826697	0.8053100410866865	SAR1A	Q9NR31;Q9NR31-2	FALSE
0.044952144876704	0.8053138071405093	ZNF330	Q9Y3S2	FALSE
0.0386975670523943	0.8058271018672631	DGKZ	Q13574;Q13574-6;Q13574-2;Q13574-4;Q13574-7;Q13574-5;Q13574-3;O75912	FALSE
-0.029554727852082747	0.8058271018672631	POLR1F	Q3B726	FALSE
0.049739291385691	0.8058271018672631	ANGPTL4	Q9BY76;Q9BY76-2;Q9BY76-3	FALSE
-0.028339708715535615	0.8058271018672631	GLA	P06280	FALSE
-0.024028872052739066	0.8058271018672631	GABPA	Q06546	FALSE
-0.0284800007519073	0.8058271018672631	NCOA3	Q9Y6Q9;Q9Y6Q9-5;Q9Y6Q9-2;Q9Y6Q9-3;Q9Y6Q9-4	FALSE
0.03386507327531265	0.8058271018672631	LASP1	Q14847;Q14847-2;Q14847-3	FALSE
0.02279959607792788	0.8058271018672631	SND1	Q7KZF4	FALSE
0.02279959607792788	0.8058271018672631	SND1	Q7KZF4	FALSE
0.03951366101672698	0.8058271018672631	RPS24	P62847;P62847-2;P62847-3;P62847-4	FALSE
-0.04363784624992533	0.8058271018672631	CENPL	Q8N0S6;Q8N0S6-2;Q8N0S6-3	FALSE
0.032334433116003626	0.8058602911812535	ACIN1	Q9UKV3;Q9UKV3-2;Q9UKV3-3	FALSE
0.09318679414581515	0.8058602911812535	CTAG2	O75638;O75638-2	FALSE
0.07027534201432499	0.8058602911812535	MAP2K5	Q13163;Q13163-4;Q13163-2;Q13163-3	FALSE
-0.05563067257299922	0.8060106256678248	TBC1D2	Q9BYX2;Q9BYX2-3;Q9BYX2-2;Q9BYX2-6;Q9BYX2-5;Q9BYX2-4	FALSE
0.03977311360592489	0.8064756934330206	MZT1	Q08AG7	FALSE
-0.04450672117879298	0.8068782591073469	AP2S1	P53680;P53680-2	FALSE
-0.021283397623878205	0.8068782591073469	SSRP1	Q08945	FALSE
-0.027646755103752873	0.8068782591073469	ISCA1	Q9BUE6-2;Q9BUE6	FALSE
-0.027646755103752873	0.8068782591073469	ISCA1	Q9BUE6-2;Q9BUE6	FALSE
-0.027646755103752873	0.8068782591073469	ISCA1	Q9BUE6-2;Q9BUE6	FALSE
0.026181887465859047	0.806943118833918	MED4	Q9NPJ6;Q9NPJ6-2	FALSE
0.025515178590753418	0.8069897560565306	ISCA2	Q86U28;Q86U28-2	FALSE
-0.03920131650921618	0.8069897560565306	CANT1	Q8WVQ1;Q8WVQ1-3;Q8WVQ1-2	FALSE
-0.03920131650921618	0.8069897560565306	CANT1	Q8WVQ1;Q8WVQ1-3;Q8WVQ1-2	FALSE
-0.03920131650921618	0.8069897560565306	CANT1	Q8WVQ1;Q8WVQ1-3;Q8WVQ1-2	FALSE
-0.03920131650921618	0.8069897560565306	CANT1	Q8WVQ1;Q8WVQ1-3;Q8WVQ1-2	FALSE
0.0219582011124036	0.8069897560565306	ACAT1	P24752;P24752-2	FALSE
-0.030778243635458596	0.8070648745798983	POLG2	Q9UHN1	FALSE
-0.026544404797022535	0.8071699356166603	NUDCD1	Q96RS6;Q96RS6-2;Q96RS6-3	FALSE
-0.09198042505975888	0.8071783657487224	PRMT7	Q9NVM4;Q9NVM4-3;Q9NVM4-4;Q9NVM4-2	FALSE
-0.02415027781894378	0.8071783657487224	ZFP37	Q9Y6Q3;Q9Y6Q3-3;Q9Y6Q3-2	FALSE
-0.08441927356044956	0.8072091177309618	PLP2	Q04941;Q04941-2	FALSE
-0.043348014064941626	0.8072933358916966	ITPKC	Q96DU7	FALSE
-0.03445235310823218	0.8076614887524468	COX7C	P15954	FALSE
0.02323858652557559	0.8079024431725111	HEATR6	Q6AI08	FALSE
0.022442699922741227	0.8086562171896954	UBR1	Q8IWV7;Q8IWV7-2	FALSE
0.029872699001986757	0.8086562171896954	SEPTIN6	Q14141;Q14141-2;Q14141-4;Q14141-3	FALSE
0.04341997236266614	0.8086562171896954	RC3H1	Q5TC82;Q5TC82-2	FALSE
-0.0225888926643109	0.8099306220783574	ATAT1	Q5SQI0;Q5SQI0-3;Q5SQI0-5;Q5SQI0-4;Q5SQI0-7;Q5SQI0-6	FALSE
0.06395706035032306	0.8099306220783574	POMGNT2	Q8NAT1	FALSE
-0.020509028294293772	0.8103105640879386	UPF1	Q92900;Q92900-2	FALSE
0.022040657238402362	0.8105748805997439	LRRFIP1	Q32MZ4;Q32MZ4-3;Q32MZ4-2	FALSE
0.020890471765371742	0.8105888095655274	DPP9	Q86TI2;Q86TI2-2;Q86TI2-4	FALSE
-0.023385213611429752	0.8106746294101973	SART1	O43290	FALSE
0.03471763311648535	0.8111688509714593	SCRIB	Q14160-3	FALSE
-0.04637144882720335	0.8111688509714593	AFG1L	Q8WV93	FALSE
0.02597249804832955	0.8111688509714593	PSMA1	P25786;P25786-2	FALSE
0.14938308578167905	0.8111688509714593	MOB3A	Q96BX8	FALSE
0.043127725224068325	0.8111688509714593	PPP2R3A	Q06190;Q06190-2;Q06190-3	FALSE
-0.028179241031779247	0.8111688509714593	HNRNPUL2	Q1KMD3	FALSE
0.03599102353766012	0.8112646701061617	PRPF18	Q99633	FALSE
-0.10371887751089945	0.812394077095179	MTFR1	Q15390;Q15390-2	FALSE
0.029356155210674355	0.8126537849379535	HMGCS1	Q01581;P54868;P54868-3;P54868-2	FALSE
-0.023688436044526053	0.8127801776636746	TJAP1	Q5JTD0;Q5JTD0-2;Q5JTD0-4;Q5JTD0-3	FALSE
-0.056363896787830055	0.8127801776636746	YY2	O15391	FALSE
0.03592110059315539	0.8127801776636746	LAGE3	Q14657	FALSE
0.056324619440796315	0.8128538043510425	C2CD2L	O14523;O14523-2	FALSE
-0.03964373472667921	0.8140057748501927	RFX1	P22670;P48378;P48378-2	FALSE
0.03216484278229169	0.8140057748501927	CBR4	Q8N4T8;Q8N4T8-2	FALSE
0.023342482597016757	0.8146515934619595	NOP14	P78316;P78316-2	FALSE
0.04599537425536381	0.8147243718014932	MAGED2	Q9UNF1;Q9UNF1-2;Q12816-5	FALSE
-0.1918583420938019	0.8148808349388867	HOXC9	P31274	FALSE
-0.020062360837895143	0.8148808349388867	PHAX	Q9H814	FALSE
-0.027498237130889513	0.8153225563933905	TMEM109	Q9BVC6	FALSE
0.02912710121080147	0.8157497049661573	RAB4A	P20338	FALSE
0.026515945669648093	0.8161311392506508	CLPB	Q9H078-2;Q9H078;Q9H078-5;Q9H078-3;Q9H078-4	FALSE
-0.024159406275095396	0.816318496341317	DNTTIP2	Q5QJE6	FALSE
-0.025967987105638465	0.8169760497256151	GDPD1	Q8N9F7;Q8N9F7-2;Q8N9F7-3	FALSE
-0.0392140887330405	0.8180343540639456	TPM3	P06753-6	FALSE
-0.13270941685456136	0.8181212901542055	FAM219B	Q5XKK7;Q5XKK7-2;Q5XKK7-3	FALSE
0.04038552566153239	0.8183238138901413	HDAC4	P56524;P56524-2	FALSE
-0.06341620806978943	0.8183238138901413	NRBP2	Q9NSY0;Q9NSY0-2;Q9NSY0-4;Q9NSY0-5	FALSE
0.04001505837636192	0.8183238138901413	TMEM87B	Q96K49;Q96K49-2	FALSE
0.02614196598115568	0.8183238138901413	C8orf33	Q9H7E9;Q9H7E9-2	FALSE
-0.04941585295769442	0.8183238138901413	RECQL4	O94761	FALSE
-0.025212393688523557	0.8183238138901413	MBOAT7	Q96N66;Q96N66-3;Q96N66-2	FALSE
-0.025212393688523557	0.8183238138901413	MBOAT7	Q96N66;Q96N66-3;Q96N66-2	FALSE
-0.025212393688523557	0.8183238138901413	MBOAT7	Q96N66;Q96N66-3;Q96N66-2	FALSE
-0.025212393688523557	0.8183238138901413	MBOAT7	Q96N66;Q96N66-3;Q96N66-2	FALSE
-0.025212393688523557	0.8183238138901413	MBOAT7	Q96N66;Q96N66-3;Q96N66-2	FALSE
-0.025212393688523557	0.8183238138901413	MBOAT7	Q96N66;Q96N66-3;Q96N66-2	FALSE
-0.025212393688523557	0.8183238138901413	MBOAT7	Q96N66;Q96N66-3;Q96N66-2	FALSE
-0.025212393688523557	0.8183238138901413	MBOAT7	Q96N66;Q96N66-3;Q96N66-2	FALSE
-0.0389186155981497	0.8183238138901413	CEP43	O95684;O95684-2;O95684-3;Q8N103-3	FALSE
0.026407404375124115	0.8184359412140926	IPO9	Q96P70	FALSE
-0.2649010491936081	0.8190218240054695	ARHGEF26	Q96DR7;Q96DR7-4;Q96DR7-3	FALSE
-0.027475394902338746	0.8193641308941574	ILK	Q13418;Q13418-3;Q13418-2	FALSE
-0.038425318303262394	0.8194849475545004	LAMP1	P11279;P11279-2	FALSE
-0.031194320957715592	0.8198090669878046	SEZ6L2	Q6UXD5-6;Q6UXD5-3;Q6UXD5-5;Q6UXD5;Q6UXD5-2;Q6UXD5-4	FALSE
0.041485317622357284	0.8198304701080669	KIAA0754	O94854;O94854-2	FALSE
0.022652671606153817	0.8200008679809746	RASA2	Q15283;Q15283-2	FALSE
0.04575474620517131	0.8204334910085844	TMCO1	Q9UM00;Q9UM00-1;Q9UM00-2	FALSE
-0.03733107666412456	0.8204334910085844	TUBB4A	P04350	FALSE
-0.028435363368945085	0.820496260649242	TTC4	O95801	FALSE
-0.028890901694710803	0.820496260649242	RAP1B	P61224;P61224-3;A6NIZ1;P61224-2;P61224-4	FALSE
0.03341092561612474	0.8205477572380152	GTPBP10	A4D1E9;A4D1E9-2;A4D1E9-3	FALSE
-0.05494921880454725	0.821463480247551	NXT1	Q9UKK6	FALSE
-0.02442900912000734	0.821463480247551	DHX35	Q9H5Z1;Q9H5Z1-2	FALSE
-0.03729089130918508	0.821463480247551	ZNF24	P17028;P17028-2	FALSE
-0.023762620669142403	0.821463480247551	ABITRAM	Q9NX38	FALSE
0.050980861503332114	0.821463480247551	TMX4	Q9H1E5	FALSE
0.050980861503332114	0.821463480247551	TMX4	Q9H1E5	FALSE
0.050980861503332114	0.821463480247551	TMX4	Q9H1E5	FALSE
0.050980861503332114	0.821463480247551	TMX4	Q9H1E5	FALSE
0.050980861503332114	0.821463480247551	TMX4	Q9H1E5	FALSE
-0.03395978683726692	0.8215476029342111	POLR3F	Q9H1D9	FALSE
-0.04059187020405125	0.8217989233319786	WIZ	O95785-3;O95785-2	FALSE
-0.05033905105000388	0.8218248702380618	CCDC106	Q9BWC9	FALSE
0.03321611604832711	0.8218248702380618	MRPS17	Q9Y2R5	FALSE
-0.04450816740488473	0.8218248702380618	TNRC18	O15417;O15417-2	FALSE
0.04261927209185811	0.8225750310753073	THSD1	Q9NS62;Q9NS62-2	FALSE
-0.023393917339834147	0.8226501299615905	SNRPA	P09012	FALSE
-0.026084084262851078	0.8226528719385607	AAR2	Q9Y312	FALSE
-0.026582460477350422	0.8227778516927831	SRSF5	Q13243;Q13243-3;Q13243-2	FALSE
-0.05254011177685279	0.8228801731931915	PRDM15	P57071;P57071-3;P57071-2;P57071-6;P57071-5	FALSE
-0.0277392160158313	0.8229110197314222	DDX23	Q9BUQ8	FALSE
-0.02800144448211364	0.8229110197314222	ATP6V1D	Q9Y5K8	FALSE
0.06195250638707911	0.8235605846005629	SLC30A9	Q6PML9	FALSE
-0.04534470366178157	0.8235605846005629	ACSF3	Q4G176	FALSE
-0.02210770308815414	0.8235605846005629	GNB1	P62873;P62873-2;P16520;P16520-2	FALSE
-0.019584105883140617	0.8235605846005629	SIRT1	Q96EB6;Q96EB6-2	FALSE
-0.19721479290410787	0.8241421773430241	JUN	P05412	FALSE
0.03253736960277317	0.8249219310312731	NOP53	Q9NZM5	FALSE
0.026820933222965925	0.825348174006093	DENND4B	O75064	FALSE
-0.01903451426284962	0.8254128232664094	API5	Q9BZZ5;Q9BZZ5-6;Q9BZZ5-3	FALSE
0.025161560902583476	0.8258368063597701	PYGL	P06737;P06737-2	FALSE
-0.038471861322675084	0.8258368063597701	ALG6	Q9Y672	FALSE
-0.038471861322675084	0.8258368063597701	ALG6	Q9Y672	FALSE
-0.038471861322675084	0.8258368063597701	ALG6	Q9Y672	FALSE
-0.047854460277633126	0.8266176018308117	TMEM245	Q9H330;Q9H330-3;Q9H330-4	FALSE
-0.047854460277633126	0.8266176018308117	TMEM245	Q9H330;Q9H330-3;Q9H330-4	FALSE
-0.047854460277633126	0.8266176018308117	TMEM245	Q9H330;Q9H330-3;Q9H330-4	FALSE
-0.04358624182144989	0.8267946308697334	FAM210A	Q96ND0	FALSE
0.030477652672487632	0.8267946308697334	RETREG3	Q86VR2;Q86VR2-2	FALSE
-0.1129079276343996	0.8267946308697334	LATS2	Q9NRM7	FALSE
-0.02726742817822345	0.8267946308697334	ABI2	Q9NYB9-2;Q9NYB9;Q9NYB9-4;Q9NYB9-3	FALSE
0.03122367949171254	0.8267946308697334	C8orf37	Q96NL8	FALSE
0.02296019323885252	0.8267946308697334	PIGS	Q96S52;Q96S52-2	FALSE
0.02296019323885252	0.8267946308697334	PIGS	Q96S52;Q96S52-2	FALSE
0.02296019323885252	0.8267946308697334	PIGS	Q96S52;Q96S52-2	FALSE
-0.020994491656535493	0.8269329650544529	FLII	Q13045;Q13045-3	FALSE
-0.029087745317022417	0.8269329650544529	TXNL4B	Q9NX01	FALSE
0.029734481396433098	0.8269329650544529	NDUFV1	P49821;P49821-2	FALSE
0.029734481396433098	0.8269329650544529	NDUFV1	P49821;P49821-2	FALSE
0.029734481396433098	0.8269329650544529	NDUFV1	P49821;P49821-2	FALSE
-0.025328865227277272	0.8269712197561866	NUP62	P37198	FALSE
-0.025328865227277272	0.8269712197561866	NUP62	P37198	FALSE
-0.0743138149186649	0.8271775953900034	DENND5B	Q6ZUT9;Q6ZUT9-2;Q6ZUT9-4;Q6ZUT9-3	FALSE
0.030188686700065585	0.8274359827067108	NOC4L	Q9BVI4	FALSE
-0.029018677425331565	0.8274751738098067	RBM15	Q96T37;Q96T37-4;Q96T37-2;Q96T37-3	FALSE
0.037616781685884976	0.8279026143503904	MRPL30	Q8TCC3;Q8TCC3-2;Q8TCC3-3	FALSE
0.02076054818976718	0.8279026143503904	NMD3	Q96D46	FALSE
0.02019616242462459	0.8279026143503904	XPO7	Q9UIA9	FALSE
0.028405927329247585	0.8279026143503904	MAGT1	Q9H0U3;Q9H0U3-2	FALSE
0.028405927329247585	0.8279026143503904	MAGT1	Q9H0U3;Q9H0U3-2	FALSE
0.028405927329247585	0.8279026143503904	MAGT1	Q9H0U3;Q9H0U3-2	FALSE
0.028405927329247585	0.8279026143503904	MAGT1	Q9H0U3;Q9H0U3-2	FALSE
0.028405927329247585	0.8279026143503904	MAGT1	Q9H0U3;Q9H0U3-2	FALSE
0.028405927329247585	0.8279026143503904	MAGT1	Q9H0U3;Q9H0U3-2	FALSE
0.028405927329247585	0.8279026143503904	MAGT1	Q9H0U3;Q9H0U3-2	FALSE
0.023797254071290793	0.8279026143503904	LRCH1	Q9Y2L9;Q9Y2L9-2;Q9Y2L9-3	FALSE
-0.031197427053533268	0.8279026143503904	SPOP	O43791	FALSE
0.037219843548757785	0.8279026143503904	PLOD3	O60568	FALSE
-0.027999357276258737	0.8279026143503904	GNA13	Q14344;Q14344-2	FALSE
-0.026131270655179326	0.8279026143503904	PWP1	Q13610;Q13610-2	FALSE
-0.04783053349088863	0.8279026143503904	ILKAP	Q9H0C8	FALSE
-0.025334447822298073	0.8283693890441391	UTP11	Q9Y3A2;Q9Y3A2-2	FALSE
-0.02178644110353098	0.8285913079142062	HCFC1	P51610-4	FALSE
0.03335963982052988	0.8286725308473316	SORT1	Q99523;Q99523-2	FALSE
0.06999558683477973	0.8293587788922018	MLX	Q9UH92;Q9UH92-3;Q9UH92-2	FALSE
0.025099114398971056	0.8294098274062268	REXO4	Q9GZR2;Q9GZR2-2	FALSE
-0.027703198202711454	0.8294776369682557	SMAP2	Q8WU79;Q8WU79-2;Q8WU79-3	FALSE
0.041231774163621004	0.8294776369682557	MRPL38	Q96DV4;Q96DV4-2	FALSE
-0.037082279782590946	0.8294776369682557	DDX39B	Q13838;Q13838-2	FALSE
-0.03368998889180907	0.8295653398638397	HCFC2	Q9Y5Z7;Q9Y5Z7-2	FALSE
0.020272581892499558	0.8297837300609987	FYCO1	Q9BQS8;Q9BQS8-4;Q9BQS8-3;Q9BQS8-2	FALSE
0.05497386081037813	0.8297837300609987	SS18L1	O75177;O75177-2;O75177-4;O75177-3;O75177-5	FALSE
-0.028751797982017456	0.8297837300609987	ARPIN	Q7Z6K5-2	FALSE
0.021902953656510803	0.8298527171194212	ATP5PD	O75947;O75947-2	FALSE
0.07941124296205694	0.8304766114670739	BAK1	Q16611;Q16611-2	FALSE
0.03435918813780614	0.8304776825195137	GANAB	Q14697-2;Q14697;Q14697-3	FALSE
0.034569043701147835	0.8310349777729559	DFFB	O76075;O76075-2;O76075-4;O76075-3	FALSE
0.022546597443911187	0.8310879416662511	IMP3	Q9NV31	FALSE
-0.02863946037909085	0.8312541916790961	CFDP1	Q9UEE9;Q9UEE9-2	FALSE
-0.02858402686126798	0.8314305161259355	TMED2	Q15363	FALSE
-0.02858402686126798	0.8314305161259355	TMED2	Q15363	FALSE
-0.018357498927560646	0.8314678365336836	RBMS2	Q15434	FALSE
0.06273675013647813	0.8317481137495552	SERINC3	Q13530;Q13530-2	FALSE
0.03854942040623422	0.8317481137495552	TECPR1	Q7Z6L1;Q7Z6L1-2;Q7Z6L1-4;Q7Z6L1-3	FALSE
-0.026057668868422854	0.8317481137495552	ADAM9	Q13443;Q13443-2	FALSE
-0.026057668868422854	0.8317481137495552	ADAM9	Q13443;Q13443-2	FALSE
-0.026057668868422854	0.8317481137495552	ADAM9	Q13443;Q13443-2	FALSE
-0.026057668868422854	0.8317481137495552	ADAM9	Q13443;Q13443-2	FALSE
-0.026057668868422854	0.8317481137495552	ADAM9	Q13443;Q13443-2	FALSE
0.03983142429077351	0.8317481137495552	MYOF	Q9NZM1;Q9NZM1-2;Q9NZM1-6;Q9NZM1-3;Q9NZM1-5;Q9NZM1-8;Q9NZM1-7;Q9NZM1-4	FALSE
0.03983142429077351	0.8317481137495552	MYOF	Q9NZM1;Q9NZM1-2;Q9NZM1-6;Q9NZM1-3;Q9NZM1-5;Q9NZM1-8;Q9NZM1-7;Q9NZM1-4	FALSE
-0.04715392732324326	0.8317481137495552	KAT8	Q9H7Z6;Q9H7Z6-2	FALSE
-0.026716527485662733	0.831872622770532	PIGT	Q969N2;Q969N2-5;Q969N2-4;Q969N2-2;Q969N2-6;Q969N2-3	FALSE
-0.026716527485662733	0.831872622770532	PIGT	Q969N2;Q969N2-5;Q969N2-4;Q969N2-2;Q969N2-6;Q969N2-3	FALSE
-0.026716527485662733	0.831872622770532	PIGT	Q969N2;Q969N2-5;Q969N2-4;Q969N2-2;Q969N2-6;Q969N2-3	FALSE
0.03273360753639183	0.8332855095954085	PIEZO1	Q92508	FALSE
0.07866694193858294	0.8338198057186554	DIP2C	Q9Y2E4;Q9Y2E4-2	FALSE
0.01858728055308162	0.833896057902046	RPS27A;UBC;UBB;UBA52	P62979;P0CG48;P0CG47;P62987	FALSE
0.030530213935534452	0.833896057902046	PELP1	Q8IZL8	FALSE
0.02090482412301319	0.833896057902046	DNM1L	O00429-2;O00429-4;O00429-8	FALSE
0.044762743270988906	0.833896057902046	ZMYND11	Q15326-4;Q15326-2;Q15326;Q15326-5;Q15326-6;Q15326-3	FALSE
0.02446868511624586	0.833896057902046	NDUFA12	Q9UI09;Q9UI09-2	FALSE
-0.032108960959439665	0.8341809777436123	ERO1B	Q86YB8;Q86YB8-2	FALSE
-0.034596870173421376	0.8341809777436123	FUT11	Q495W5;Q495W5-2	FALSE
0.026592024682972004	0.8341809777436123	HECTD3	Q5T447;Q5T447-2	FALSE
-0.024529881791972432	0.8342566015162699	ABLIM1	O14639;O14639-2	FALSE
0.03207492603567984	0.8342566015162699	SRA1	Q9HD15	FALSE
